iter	Passed	Remaining
281	518	1319
282	519	1316
283	521	1313
284	522	1311
285	524	1309
286	525	1306
287	527	1304
288	529	1301
289	530	1298
290	534	1301
291	535	1298
292	536	1294
293	538	1293
294	540	1291
295	542	1289
296	543	1286
297	544	1282
298	545	1279
299	548	1280
300	549	1276
301	550	1273
302	553	1272
303	555	1271
304	556	1268
305	558	1265
306	560	1264
307	561	1261
308	563	1260
309	565	1258
310	567	1256
311	569	1256
312	571	1254
313	573	1252
314	574	1249
315	576	1247
316	578	1246
317	580	1244
318	581	1241
319	582	1238
320	585	1238
321	587	1237
322	588	1234
323	589	1230
324	600	1247
325	602	1245
326	603	1242
327	605	1239
328	606	1237
329	609	1237
330	611	1235
331	612	1232
332	614	1230
333	616	1228
334	618	1227
335	635	1255
336	636	1252
337	638	1250
338	645	1258
339	647	1256
340	648	1253
341	650	1251
342	652	1250
343	654	1247
344	656	1247
345	658	1245
346	660	1243
347	662	1240
348	663	1238
349	665	1235
350	666	1232
351	667	1228
352	668	1225
353	671	1225
354	673	1224
355	675	1221
356	676	1219
357	679	1218
358	680	1215
359	682	1212
360	683	1210
361	686	1209
362	688	1207
363	690	1205
364	691	1203
365	693	1200
366	695	1199
367	697	1198
368	699	1196
369	702	1195
370	704	1193
371	705	1191
372	707	1189
373	709	1186
374	710	1184
375	711	1181
376	713	1179
377	716	1178
378	719	1178
379	721	1176
380	722	1174
381	725	1173
382	726	1171
383	728	1168
384	729	1165
385	732	1165
386	735	1164
387	736	1162
388	738	1159
389	740	1157
390	741	1155
391	742	1152
392	744	1149
393	747	1150
394	751	1150
395	753	1148
396	754	1145
397	755	1143
398	757	1140
399	758	1138
400	760	1135
401	763	1136
402	765	1134
403	767	1131
404	768	1129
405	769	1126
406	771	1123
407	772	1120
408	773	1117
409	775	1116
410	779	1117
411	780	1114
412	782	1111
413	783	1109
414	785	1106
415	786	1104
416	787	1101
417	788	1098
418	790	1095
419	793	1096
420	796	1095
421	798	1093
422	799	1091
423	801	1088
424	802	1085
425	803	1083
426	805	1080
427	806	1078
428	809	1078
429	812	1076
430	813	1074
431	815	1071
432	817	1070
433	819	1068
434	820	1065
435	822	1063
436	824	1062
437	827	1061
438	828	1059
439	830	1057
440	832	1054
441	833	1052
442	834	1049
443	836	1047
444	840	1047
445	842	1046
446	844	1044
447	846	1042
448	847	1040
449	848	1037
450	850	1034
451	851	1032
452	854	1031
453	858	1032
454	860	1030
