iter	RMSE
262	3.612938623
263	3.605075086
264	3.599604051
265	3.596232774
266	3.591569749
267	3.587920952
268	3.583175896
269	3.574471958
270	3.569856833
271	3.561422863
272	3.556163108
273	3.548512773
274	3.542969412
275	3.537247213
276	3.532557607
277	3.528280747
278	3.522041987
279	3.511981594
280	3.505480529
281	3.498959168
282	3.492839368
283	3.487494315
284	3.481470304
285	3.477684487
286	3.469525817
287	3.466483808
288	3.457429322
289	3.450243186
290	3.441020329
291	3.436507179
292	3.432197153
293	3.427626343
294	3.422098568
295	3.416621827
296	3.41031411
297	3.407071474
298	3.398658576
299	3.392812314
300	3.384573497
301	3.38169034
302	3.377146549
303	3.37239323
304	3.363443413
305	3.357507115
306	3.349942296
307	3.342811114
308	3.337415107
309	3.332774183
310	3.328784943
311	3.324932636
312	3.319900006
313	3.316207418
314	3.310277027
315	3.30319025
316	3.29705024
317	3.292819246
318	3.289609662
319	3.286988238
320	3.28295305
321	3.279988993
322	3.274530842
323	3.268864745
324	3.262142273
325	3.257186033
326	3.249319129
327	3.244943308
328	3.242676172
329	3.236426032
330	3.233125518
331	3.228107306
332	3.224148488
333	3.221710528
334	3.217999115
335	3.214909006
336	3.208587359
337	3.204318468
338	3.200116955
339	3.193810313
340	3.190682628
341	3.184477093
342	3.176675831
343	3.171384298
344	3.166810667
345	3.164471026
346	3.160383771
347	3.157244453
348	3.15205127
349	3.14751691
350	3.144351794
351	3.136922828
352	3.133840287
353	3.129260298
354	3.126217228
355	3.121492293
356	3.11901752
357	3.113372122
358	3.108577521
359	3.102815436
360	3.099157654
361	3.09271297
362	3.086616352
363	3.083404237
364	3.07834987
365	3.073883004
366	3.069027256
367	3.066967017
368	3.064479922
369	3.060429814
370	3.055729359
371	3.050909734
372	3.047740038
373	3.045673313
374	3.042660991
375	3.039944532
376	3.037365691
377	3.035368121
378	3.030537729
379	3.02611482
380	3.019737226
381	3.017041208
382	3.013083841
383	3.007268006
384	3.006260768
385	3.00362051
386	2.999332733
387	2.993854101
388	2.989893239
389	2.987043981
390	2.984075472
391	2.979087666
392	2.976095281
393	2.973103769
394	2.97047825
395	2.966424533
396	2.963194952
397	2.957934422
398	2.952483751
399	2.948397598
400	2.94226796
401	2.937861231
402	2.935589005
403	2.93159741
404	2.926583577
405	2.923595203
406	2.919360825
407	2.917169623
408	2.913691791
409	2.909370781
410	2.90471277
411	2.902761844
412	2.898730806
413	2.896108157
414	2.891714282
415	2.889019244
416	2.885409851
417	2.882609532
418	2.87845138
419	2.873565015
420	2.871564563
421	2.870329288
422	2.866443863
423	2.863260804
424	2.859771296
425	2.858039458
426	2.854184052
427	2.848462781
428	2.844293574
429	2.840899031
430	2.838096265
431	2.83065117
432	2.828225489
433	2.826578356
434	2.824407871
435	2.820641539
436	2.816329934
437	2.811263569
438	2.807022777
439	2.804917639
440	2.803193448
441	2.799423993
442	2.797530241
443	2.794223372
444	2.791874692
445	2.789604484
446	2.786871568
447	2.78529448
448	2.780975518
449	2.777802071
450	2.774592133
451	2.771686961
452	2.770653017
453	2.76673456
454	2.764359438
455	2.760158147
456	2.757228178
457	2.756255434
458	2.753717715
459	2.752642399
460	2.751795899
461	2.746783437
462	2.744757106
463	2.741431678
464	2.739908543
465	2.737848999
466	2.734475208
467	2.731305524
468	2.729770781
469	2.726653214
470	2.723847084
471	2.720122559
472	2.713801776
473	2.708986553
474	2.704659969
475	2.700496635
476	2.697616307
477	2.696876596
478	2.694280448
479	2.691909289
480	2.688548036
481	2.68656127
482	2.683354784
483	2.680818637
484	2.676009256
485	2.672293118
486	2.669095321
487	2.664026959
488	2.661421074
489	2.657443044
490	2.653990969
491	2.653129489
492	2.650732473
493	2.647709644
494	2.643992874
495	2.642950755
496	2.639263675
497	2.634532421
498	2.630915813
499	2.62863717
500	2.626715756
501	2.623875487
502	2.61988763
503	2.618917046
504	2.616255284
505	2.61361365
506	2.613202449
507	2.610507369
508	2.608627877
509	2.606038446
510	2.602727362
511	2.5993863
512	2.597396547
513	2.594972383
514	2.592221382
515	2.588613953
516	2.585376388
517	2.58433406
518	2.581799958
519	2.581292355
520	2.578496849
521	2.576196499
522	2.574112634
523	2.571986161
524	2.569556113
525	2.567368958
526	2.565653407
527	2.562723884
528	2.559162237
529	2.557214531
530	2.55589218
531	2.553532216
532	2.552550555
533	2.549417314
534	2.546243451
535	2.542787329
536	2.540792116
537	2.536991434
538	2.53449513
539	2.532557672
540	2.530513429
541	2.529702751
542	2.528837981
543	2.525425247
544	2.523175763
545	2.522441315
546	2.520415511
547	2.518146572
548	2.513895387
549	2.511299571
550	2.507145294
551	2.504036107
552	2.502207257
553	2.498763186
554	2.495674155
555	2.493241269
556	2.490865282
557	2.48890508
558	2.485684455
559	2.482978108
560	2.481278183
561	2.479458625
562	2.477438902
563	2.475386516
564	2.472781753
565	2.469007718
566	2.468343684
567	2.46671254
568	2.463916217
569	2.461801849
570	2.45959184
571	2.457409771
572	2.455846615
573	2.45429255
574	2.451977713
575	2.451519632
576	2.448904049
577	2.448482437
578	2.446599467
579	2.442928087
580	2.441429734
581	2.439070901
582	2.438636007
583	2.437244826
584	2.434182391
585	2.433526457
586	2.4311864
587	2.428338292
588	2.426375055
589	2.423556719
590	2.42116901
591	2.419081152
592	2.416508287
593	2.413578029
594	2.410863792
595	2.408790004
596	2.405727257
597	2.40415304
598	2.40074247
599	2.399360053
600	2.396935652
601	2.394652989
602	2.392712451
603	2.390133166
604	2.388123491
605	2.386655953
606	2.386185706
607	2.384061569
608	2.381712712
609	2.379607795
610	2.375637963
611	2.374977393
612	2.373590358
613	2.370690767
614	2.368784757
615	2.36482253
616	2.36299541
617	2.361582674
618	2.359524265
619	2.35880309
620	2.358228642
621	2.354329474
622	2.35100604
623	2.349012425
624	2.346329004
625	2.343099044
626	2.341647737
627	2.340999215
628	2.340419155
629	2.336735474
630	2.334848124
631	2.333782702
632	2.33170173
633	2.329949573
634	2.327760345
635	2.325064114
636	2.323635875
637	2.321949799
638	2.319465974
639	2.317599221
640	2.314474326
641	2.312589108
642	2.309590101
643	2.307908482
644	2.30654164
645	2.30499947
646	2.302905004
647	2.300724279
648	2.300115072
649	2.298410748
650	2.296198736
651	2.294417112
652	2.29258859
653	2.290423469
654	2.287838945
655	2.286243377
656	2.285750164
657	2.283720384
658	2.28152585
659	2.279734327
660	2.278141677
661	2.275066954
662	2.272083338
663	2.270597135
664	2.270097424
665	2.268471881
666	2.26688837
667	2.265064001
668	2.262497409
669	2.258251046
670	2.257013641
671	2.25630674
672	2.253140591
673	2.251872895
674	2.249490085
675	2.247606779
676	2.245819792
677	2.243541346
678	2.24240489
679	2.240745251
680	2.238845886
681	2.238164121
682	2.236075842
683	2.233889253
684	2.231278873
685	2.227531537
686	2.225699147
687	2.224629456
688	2.221557292
689	2.219896937
690	2.217631156
691	2.216566498
692	2.214554652
693	2.212695577
694	2.210613716
695	2.208770147
696	2.20678099
697	2.205062674
698	2.203490113
699	2.203136909
700	2.199964063
701	2.198362339
702	2.195523643
703	2.19337053
704	2.193020071
705	2.191314547
706	2.18987865
707	2.188547216
708	2.186901233
709	2.184735601
710	2.182860273
711	2.180267118
712	2.177524995
713	2.175928771
714	2.174835004
715	2.173666994
716	2.172125261
717	2.170153171
718	2.168557551
719	2.167862073
720	2.166074068
721	2.164612439
722	2.163564292
723	2.162094104
724	2.161766337
725	2.160529796
726	2.15840673
727	2.156522988
728	2.154942628
729	2.153610993
730	2.152262615
731	2.149834952
732	2.148198381
733	2.146604507
734	2.145523844
735	2.14196441
736	2.140568332
737	2.139245316
738	2.138429467
739	2.136131501
740	2.135734006
741	2.13503897
742	2.133128735
743	2.13187429
744	2.130760285
745	2.128865216
746	2.126796761
747	2.125755969
748	2.124979449
749	2.122232382
750	2.121896781
751	2.119924572
752	2.117487183
753	2.116709422
754	2.115320369
755	2.113805821
756	2.112230936
757	2.111114532
758	2.1090167
759	2.108041301
760	2.106449298
761	2.104832208
762	2.103386563
763	2.101615052
764	2.099935898
765	2.09965676
766	2.097096506
767	2.095398749
768	2.093716164
769	2.092888847
770	2.091302138
771	2.090380194
772	2.088347649
773	2.087582152
774	2.085885524
775	2.084156891
776	2.08322759
777	2.081189051
778	2.078004266
779	2.076234607
780	2.074053915
781	2.07283705
782	2.071342245
783	2.070088583
784	2.069693135
785	2.068200841
786	2.065449828
787	2.063320534
788	2.061352855
789	2.060628398
790	2.059079129
791	2.057425283
792	2.055971767
793	2.054288064
794	2.05252894
795	2.049998336
796	2.048602009
797	2.046579619
798	2.044896746
799	2.043045322
800	2.040225373
801	2.039035371
802	2.035961291
803	2.035085221
804	2.03398851
805	2.032643412
806	2.031315767
807	2.030818962
808	2.028485908
809	2.026468318
810	2.023914324
811	2.02156463
812	2.02026043
813	2.019190899
814	2.01770845
815	2.016589003
816	2.015537227
817	2.013897461
818	2.013255449
819	2.011693837
820	2.009048407
821	2.00801903
822	2.006447911
823	2.004847021
824	2.003310243
825	2.001397817
826	2.000197382
827	1.998950726
828	1.998820735
829	1.997375246
830	1.995190823
831	1.993375334
832	1.992603608
833	1.991622573
834	1.989716002
835	1.9877709
836	1.986638493
837	1.986110805
838	1.984848829
839	1.982767538
840	1.980936316
841	1.979426148
842	1.978937151
843	1.97759948
844	1.976069364
845	1.975088436
846	1.973467048
847	1.971717116
848	1.969807803
849	1.967491218
850	1.965952202
851	1.964833784
852	1.964111996
853	1.963994483
854	1.962669294
855	1.961674824
856	1.960059961
857	1.958798758
858	1.957433567
859	1.956053248
860	1.954919977
861	1.953298078
862	1.952213703
863	1.951731706
864	1.950205222
865	1.948736331
866	1.948459253
867	1.946959812
868	1.944694809
869	1.943613816
870	1.942426665
871	1.941651693
872	1.94043247
873	1.939340045
874	1.937247818
875	1.936395479
876	1.935451042
877	1.934111816
878	1.932998537
879	1.931838992
880	1.930596226
881	1.929251578
882	1.929057812
883	1.927494672
884	1.925457477
885	1.924152949
886	1.92336251
887	1.922431269
888	1.920778708
889	1.919021063
890	1.917550104
891	1.916307459
892	1.915432338
893	1.914755768
894	1.913393448
895	1.912645036
896	1.912073164
897	1.911259434
898	1.90994403
899	1.908490702
900	1.907426299
901	1.906877212
902	1.905153892
903	1.904475825
904	1.903371548
905	1.902991793
906	1.901944796
907	1.900791111
908	1.900328793
909	1.898922025
910	1.897302848
911	1.895888725
912	1.894835787
913	1.894134542
914	1.892900139
915	1.891942517
916	1.890454237
917	1.889586588
918	1.887413748
919	1.887147994
920	1.886228811
921	1.883756731
922	1.882303907
923	1.881343864
924	1.880059593
925	1.878786891
926	1.878131833
927	1.877204885
928	1.875938895
929	1.875775281
930	1.874741352
931	1.873724961
932	1.873197706
933	1.872060169
934	1.870542293
935	1.869138662
936	1.868673842
937	1.867286804
938	1.865805535
939	1.864828097
940	1.864335886
941	1.862276968
942	1.861306503
943	1.858959595
944	1.857496968
945	1.857123879
946	1.855741157
947	1.854450387
948	1.853649794
949	1.852647244
950	1.851084034
951	1.850382808
952	1.849057863
953	1.847603669
954	1.84699481
955	1.845597413
956	1.845054488
957	1.84420517
958	1.842821937
959	1.84196081
960	1.841238199
961	1.840329489
962	1.839106666
963	1.838274411
964	1.837362615
965	1.836187586
966	1.834725748
967	1.833830622
968	1.832544933
969	1.832234011
970	1.830877365
971	1.829444019
972	1.828851491
973	1.827804939
974	1.826693905
975	1.825887488
976	1.82423286
977	1.822860322
978	1.821628123
979	1.821435428
980	1.820151335
981	1.818701578
982	1.81762945
983	1.816685441
984	1.815454237
985	1.814241495
986	1.813242117
987	1.812483252
988	1.811689891
989	1.811035729
990	1.810128495
991	1.807953531
992	1.806647775
993	1.80596694
994	1.804911131
995	1.804695085
996	1.803711797
997	1.803287662
998	1.802299983
999	1.801576375
